plate	well	orf	c0	c1	c2	c3
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s140-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s140.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s140.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s140.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s141-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s141.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s141.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s141.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s142-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s142.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s142.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s142.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s143-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s143.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s143.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s143.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s144-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s144.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s144.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s144.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s145-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s145.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s145.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s145.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s146-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s146.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s146.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s146.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s147-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s147.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s147.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s147.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s148-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s148.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s148.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s148.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s149-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s149.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s149.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s149.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s150-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s150.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s150.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s150.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s151-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s151.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s151.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s151.tif
plate_1	A19	YAL028W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s152-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s152.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s152.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s152.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s153-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s153.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s153.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s153.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s154-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s154.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s154.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s154.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s155-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s155.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s155.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s155.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s156-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s156.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s156.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s156.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s157-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s157.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s157.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s157.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s158-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s158.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s158.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s158.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s159-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s159.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s159.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s159.tif
plate_1	A20	YBR199W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s160-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s160.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s160.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s160.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s161-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s161.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s161.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s161.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s162-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s162.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s162.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s162.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s163-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s163.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s163.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s163.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s164-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s164.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s164.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s164.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s165-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s165.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s165.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s165.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s166-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s166.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s166.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s166.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s167-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s167.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s167.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s167.tif
plate_1	A21	YAL030W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s168-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s168.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s168.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s168.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s169-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s169.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s169.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s169.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s170-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s170.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s170.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s170.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s171-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s171.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s171.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s171.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s172-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s172.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s172.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s172.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s173-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s173.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s173.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s173.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s174-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s174.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s174.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s174.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s175-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s175.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s175.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s175.tif
plate_1	A22	YBR201C-A	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s176-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s176.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s176.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s176.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s177-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s177.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s177.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s177.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s178-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s178.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s178.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s178.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s179-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s179.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s179.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s179.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s180-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s180.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s180.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s180.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s181-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s181.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s181.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s181.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s182-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s182.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s182.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s182.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s183-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s183.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s183.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s183.tif
plate_1	A23	YAL035W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s184-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s184.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s184.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s184.tif
plate_1	A24	YBR201W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s185-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s185.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s185.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s185.tif
plate_1	A24	YBR201W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s186-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s186.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s186.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s186.tif
plate_1	A24	YBR201W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s187-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s187.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s187.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s187.tif
plate_1	A24	YBR201W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s188-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s188.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s188.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s188.tif
